Iteration,Loss,Test loss,Accuracy,Test accuracy
59,0.16178353335833318,0.15969191938217717,1.0,1.0
60,0.15991025049887483,0.15792365491416008,1.0,1.0
61,0.15812080242856044,0.15622688916472716,1.0,1.0
62,0.1564030088873465,0.15459185224931893,1.0,1.0
63,0.1547494241911608,0.15301033923602922,1.0,1.0
64,0.1531533279297799,0.1514735276321961,1.0,1.0
65,0.15160642443046757,0.1499749083926533,1.0,1.0
66,0.15010188066959254,0.14851584212491734,1.0,1.0
67,0.1486401501695493,0.14710757800320753,1.0,1.0
68,0.1472313454675915,0.1457662947330089,1.0,1.0
69,0.14589063060331126,0.14450414510047804,1.0,1.0
70,0.14462952410671173,0.14332294139101825,1.0,1.0
71,0.14344968774795414,0.1422146463473962,1.0,1.0
72,0.14234335943313947,0.14116703783808712,1.0,1.0
73,0.1412988452229184,0.14016934412076865,1.0,1.0
74,0.14030594151002704,0.1392140484420628,1.0,1.0
75,0.13935755918823556,0.13829523928741444,1.0,1.0
76,0.1384479781259269,0.1374065594036418,1.0,1.0
77,0.13757080431793833,0.13654103118202335,1.0,1.0
78,0.13671888933279605,0.1356924875968265,1.0,1.0
79,0.13588588996057402,0.13485687106781227,1.0,1.0
80,0.13506766090699635,0.13403233394064018,1.0,1.0
81,0.13426235420513177,0.13321859055421575,1.0,1.0
82,0.13346965766140592,0.13241651219186576,1.0,1.0
83,0.13269020646605614,0.1316281528222302,1.0,1.0
84,0.13192544368112868,0.13085646956494731,1.0,1.0
85,0.13117728105769982,0.13010417367172727,1.0,1.0
86,0.13044703738508298,0.12937221626549225,1.0,1.0
87,0.1297341369400424,0.1286590921218242,1.0,1.0
88,0.12903568339120428,0.12796158680973432,1.0,1.0
89,0.1283474536578066,0.12727633799084812,1.0,1.0
90,0.12766561810725333,0.1266009392853551,1.0,1.0
91,0.12698788208850284,0.1259339135167997,1.0,1.0
92,0.12631337432298623,0.12527402457857253,1.0,1.0
93,0.1256417774169904,0.12461989654985905,1.0,1.0
94,0.12497271689958588,0.12397037024223875,1.0,1.0
95,0.12430590019379949,0.12332515150057737,1.0,1.0
96,0.12364161909963502,0.1226850193081419,1.0,1.0
97,0.12298092079260768,0.1220513472509239,1.0,1.0
98,0.12232520061160812,0.1214253335830035,1.0,1.0
99,0.12167557474868329,0.12080749012975561,1.0,1.0
100,0.12103252545518489,0.12019758696497376,1.0,1.0
101,0.12039596096360931,0.11959486490588993,1.0,1.0
102,0.11976546918286649,0.11899827608331659,1.0,1.0
103,0.11914052159729176,0.11840669677351247,1.0,1.0
104,0.11852059292973319,0.11781915532096221,1.0,1.0
105,0.11790527522456681,0.11723502636043333,1.0,1.0
106,0.11729437521844954,0.11665405624837406,1.0,1.0
107,0.11668788812434597,0.11607618420220593,1.0,1.0
108,0.11608582328067203,0.11550131417424304,1.0,1.0
109,0.11548802791446316,0.1149292331823224,1.0,1.0
110,0.11489418022924516,0.11435970176464462,1.0,1.0
111,0.1143039467681833,0.11379256453995379,1.0,1.0
112,0.11371712680481122,0.1132277488471112,1.0,1.0
113,0.11313364130802207,0.11266518818880336,1.0,1.0
114,0.1125534109295891,0.11210480086131674,1.0,1.0
115,0.11197627560884826,0.11154656669237298,1.0,1.0
116,0.11140202641199935,0.11099060658510256,1.0,1.0
117,0.1108304766484916,0.11043715908163546,1.0,1.0
118,0.11026147487015305,0.1098864653924894,1.0,1.0
119,0.10969486239503533,0.10933866376554038,1.0,1.0
120,0.1091304533707049,0.10879375811555439,1.0,1.0
121,0.10856807362870827,0.10825163568978209,1.0,1.0
122,0.10800760905101507,0.10771208544631299,1.0,1.0
123,0.1074490046752401,0.10717481972977315,1.0,1.0
124,0.10689222448256219,0.1066395311277634,1.0,1.0
125,0.10633722636986394,0.10610597525660098,1.0,1.0
126,0.10578397216334805,0.10557402225214876,1.0,1.0
127,0.10523243944480296,0.10504363979468152,1.0,1.0
128,0.10468260749406252,0.10451483532743115,1.0,1.0
129,0.10413443697251906,0.10398761163909008,1.0,1.0
130,0.10358787656043306,0.10346195426521593,1.0,1.0
131,0.1030428908704017,0.10293783103978672,1.0,1.0
132,0.10249947305278262,0.10241519236886787,1.0,1.0
133,0.10195762763978926,0.10189398680053119,1.0,1.0
134,0.10141734951724718,0.10137419855958246,1.0,1.0
135,0.10087862562247064,0.10085587975433187,1.0,1.0
136,0.10034145120840822,0.100339142650872,1.0,1.0
137,0.09980583543121098,0.0998241121126227,1.0,1.0
138,0.0992717915763616,0.09931087140011065,1.0,1.0
139,0.09873932859073051,0.09879942943687663,1.0,1.0
140,0.09820845178217594,0.09828971280137892,1.0,1.0
141,0.09767916163697163,0.09778157685397176,1.0,1.0
142,0.09715144330907927,0.09727483584853094,1.0,1.0
143,0.0966252575887973,0.09676930605635839,1.0,1.0
144,0.09610054544521657,0.09626483970289926,1.0,1.0
145,0.09557724033618031,0.09576132837032188,1.0,1.0
146,0.09505527412199172,0.09525867920807461,1.0,1.0
147,0.09453457518722451,0.09475678773213582,1.0,1.0
148,0.09401506910889029,0.09425552573547041,1.0,1.0
149,0.0934966854969388,0.09375474562153582,1.0,1.0
150,0.09297936341897975,0.09325429552432832,1.0,1.0
151,0.09246305079585372,0.09275404084496937,1.0,1.0
152,0.09194770300750761,0.09225388406952371,1.0,1.0
153,0.09143328516209857,0.09175377007723078,1.0,1.0
154,0.09091977402925262,0.09125367199964739,1.0,1.0
155,0.09040715534245398,0.09075356828376371,1.0,1.0
156,0.08989541988630845,0.09025342643512824,1.0,1.0
157,0.08938456320412312,0.08975319945759605,1.0,1.0
158,0.08887458687061874,0.0892528319045077,1.0,1.0
159,0.08836549683121613,0.0887522714252663,1.0,1.0
160,0.08785730006977056,0.08825148148199415,1.0,1.0
161,0.08735000388182196,0.08775044816050699,1.0,1.0
162,0.08684361747828939,0.0872491762919759,1.0,1.0
163,0.08633815253721401,0.08674767909683115,1.0,1.0
164,0.0858336226870668,0.08624597061576254,1.0,1.0
165,0.08533004437563955,0.08574406552446358,1.0,1.0
166,0.08482743861312239,0.08524198435990278,1.0,1.0
167,0.08432583107248226,0.0847397606565385,1.0,1.0
168,0.08382525091050357,0.08423744673481075,1.0,1.0
169,0.08332573054487938,0.08373511410322705,1.0,1.0
170,0.08282730600130112,0.08323284658739223,1.0,1.0
171,0.0823300157784039,0.08273072991914615,1.0,1.0
172,0.08183389856327607,0.0822288437954575,1.0,1.0
173,0.0813389916780806,0.08172725870230192,1.0,1.0
174,0.08084533029578836,0.08122603595074088,1.0,1.0
175,0.08035294647346525,0.08072522911574322,1.0,1.0
176,0.07986186859689103,0.08022488560670377,1.0,1.0
177,0.07937212208179809,0.07972504713093002,1.0,1.0
178,0.07888373040051465,0.07922574944182811,1.0,1.0
179,0.07839671540074984,0.07872702373692524,1.0,1.0
180,0.07791109758276182,0.07822890083172204,1.0,1.0
181,0.07742689708471442,0.07773141621311017,1.0,1.0
182,0.076944134869449,0.0772346135245913,1.0,1.0
183,0.07646283379191515,0.07673854575164313,1.0,1.0
184,0.0759830200565749,0.07624327456556354,1.0,1.0
185,0.07550472496965126,0.0757488689192684,1.0,1.0
186,0.07502798622685783,0.07525540463983373,1.0,1.0
187,0.07455284878964777,0.07476296596521208,1.0,1.0
188,0.07407936600652122,0.07427164789418599,1.0,1.0
189,0.07360760098855927,0.0737815576740762,1.0,1.0
190,0.0731376279665129,0.07329281531089125,1.0,1.0
191,0.07266953382754791,0.07280555425487895,1.0,1.0
192,0.07220341984826982,0.07231992336682162,1.0,1.0
193,0.07173940311858397,0.07183609058962202,1.0,1.0
194,0.07127761751354998,0.0713542474537862,1.0,1.0
195,0.07081821457982773,0.07087461218086004,1.0,1.0
196,0.07036136441650231,0.07039742954775913,1.0,1.0
197,0.06990725637662407,0.06992296790097156,1.0,1.0
198,0.06945609962870943,0.06945151545835658,1.0,1.0
199,0.06900812350505882,0.06898337798696148,1.0,1.0
200,0.06856357726423193,0.06851887863301505,1.0,1.0
201,0.06812272915757328,0.06805835887043461,1.0,1.0
202,0.0676858650462146,0.06760217835441354,1.0,1.0
203,0.0672532866825488,0.06715071222144502,1.0,1.0
204,0.06682530964892276,0.06670434649174392,1.0,1.0
205,0.06640226103332716,0.06626347355368042,1.0,1.0
206,0.06598447678967966,0.0658284892238134,1.0,1.0
207,0.06557229860373431,0.06539979123083882,1.0,1.0
208,0.06516607032673215,0.06497777733895234,1.0,1.0
209,0.064766134217143,0.0645628410463508,1.0,1.0
210,0.06437282710371625,0.06415536444257063,1.0,1.0
211,0.06398647651209412,0.06375571001483192,1.0,1.0
212,0.06360739678951026,0.06336421395277288,1.0,1.0
213,0.06323588514536578,0.06298118232281537,1.0,1.0
214,0.06287221755225353,0.06260688940329835,1.0,1.0
215,0.06251664466309895,0.06224157605217811,1.0,1.0
216,0.06216938795256663,0.06188544643761485,1.0,1.0
217,0.06183063620324589,0.06153866346068487,1.0,1.0
218,0.06150054243001167,0.061201344846209635,1.0,1.0
219,0.06117922128567256,0.060873561698349385,1.0,1.0
220,0.060866746941339124,0.06055533959447567,1.0,1.0
221,0.060563151532845166,0.06024666052122176,1.0,1.0
222,0.06026842435427821,0.059947463691987606,1.0,1.0
223,0.05998251191546054,0.05965764486745884,1.0,1.0
224,0.059705318894322366,0.05937705578941135,1.0,1.0
225,0.059436709950098025,0.05910550585772792,1.0,1.0
226,0.059176512286231095,0.058842766800969795,1.0,1.0
227,0.05892451885734459,0.05858857905903144,1.0,1.0
228,0.058680492172889134,0.05834265767817234,1.0,1.0
229,0.05844416862212913,0.058104696529055685,1.0,1.0
230,0.05821526317319423,0.05787437160421982,1.0,1.0
231,0.05799347425769843,0.05765134512389208,1.0,1.0
232,0.057778488623662805,0.0574352712971609,1.0,1.0
233,0.05756998596363395,0.05722580276445872,1.0,1.0
234,0.057367643205923,0.05702259574026671,1.0,1.0
235,0.0571711383963674,0.056825312680226225,1.0,1.0
236,0.05698015409302127,0.056633623165974686,1.0,1.0
237,0.056794380204488674,0.05644720481890186,1.0,1.0
238,0.05661351621837252,0.05626574539616816,1.0,1.0
239,0.05643727280448661,0.05608894552293876,1.0,1.0
240,0.056265372843901616,0.05591652045692389,1.0,1.0
241,0.05609755196751722,0.055748199881542,1.0,1.0
242,0.0559335586790057,0.05558372633904495,1.0,1.0
243,0.05577315412809745,0.05542285388624391,1.0,1.0
244,0.05561611159367825,0.05526534794381734,1.0,1.0
245,0.05546221574141615,0.05511098581064194,1.0,1.0
246,0.055311261741056036,0.054959556469263614,1.0,1.0
247,0.05516305432682973,0.05481085895347851,1.0,1.0
248,0.0550174068597372,0.05466469997919281,1.0,1.0
249,0.05487414043009161,0.054520892256714006,1.0,1.0
250,0.05473308302417403,0.054379254205444046,1.0,1.0
251,0.054594068775678156,0.054239610457631156,1.0,1.0
252,0.054456937328972166,0.05410179194309838,1.0,1.0
253,0.05432153333391073,0.053965635044621395,1.0,1.0
254,0.05418770607502948,0.05383098049006054,1.0,1.0
255,0.05405530922646116,0.05369767302730594,1.0,1.0
256,0.05392420071663626,0.053565562153201796,1.0,1.0
257,0.0537942426877776,0.05343450311796716,1.0,1.0
258,0.053665301539579206,0.053304357224714674,1.0,1.0
259,0.05353724804203858,0.05317499126479355,1.0,1.0
260,0.05340995749575934,0.05304627685186809,1.0,1.0
261,0.05328330991556365,0.05291809045952388,1.0,1.0
262,0.05315719021384431,0.05279031414843595,1.0,1.0
263,0.053031488366768735,0.05266283622310989,1.0,1.0
264,0.0529060995531958,0.052535551179375674,1.0,1.0
265,0.05278092425785387,0.05240835910320541,1.0,1.0
266,0.052655868331858695,0.052281165243072664,1.0,1.0
267,0.05253084300614321,0.052153880204266055,1.0,1.0
268,0.05240576485727846,0.05202642046128585,1.0,1.0
269,0.05228055573147771,0.05189870851168521,1.0,1.0
270,0.05215514263586643,0.05177067239132099,1.0,1.0
271,0.05202945760563601,0.05164224495434846,1.0,1.0
272,0.05190343755442455,0.05151336351961538,1.0,1.0
273,0.05177702411372448,0.051383970015383126,1.0,1.0
274,0.05165016346747444,0.05125401118674399,1.0,1.0
275,0.05152280618922425,0.051123438403217265,1.0,1.0
276,0.0513949070879328,0.05099220710751446,1.0,1.0
277,0.05126642506570466,0.050860276371634115,1.0,1.0
278,0.05113732298799433,0.05072760889361884,1.0,1.0
279,0.0510075675655134,0.05059417126409672,1.0,1.0
280,0.05087712924811089,0.05045993405325969,1.0,1.0
281,0.050745982131622416,0.05032487151791303,1.0,1.0
282,0.050614103877483586,0.05018896118429686,1.0,1.0
283,0.05048147564313774,0.05005218368868042,1.0,1.0
284,0.050348082020052136,0.049914522934631715,1.0,1.0
285,0.050213910977024094,0.049775966260326175,1.0,1.0
286,0.050078953808077434,0.049636504328902126,1.0,1.0
287,0.049943205084384386,0.049496130809736534,1.0,1.0
288,0.04980666260845332,0.04935484216965209,1.0,1.0
289,0.049669327367668555,0.04921263775242596,1.0,1.0
290,0.049531203484571025,0.04906951998422077,1.0,1.0
291,0.04939229816299744,0.04892549441558811,1.0,1.0
292,0.04925262163020488,0.04878056953144052,1.0,1.0
293,0.04911218707469389,0.0486347565424772,1.0,1.0
294,0.0489710105786045,0.048488069376248014,1.0,1.0
295,0.0488291110436122,0.04834052482940334,1.0,1.0
296,0.04868651011064717,0.04819214265173028,1.0,1.0
297,0.04854323207505662,0.04804294543241606,1.0,1.0
298,0.04839930379872904,0.04789295840896388,1.0,1.0
299,0.04825475461971829,0.047742209406495914,1.0,1.0
300,0.048109616259332716,0.04759072894474056,1.0,1.0
301,0.04796392272719856,0.04743855034524735,1.0,1.0
302,0.04781771022564775,0.047285709681921625,1.0,1.0
303,0.047671017054757805,0.04713224561435975,1.0,1.0
304,0.047523883518429656,0.04697819927244586,1.0,1.0
305,0.04737635183116721,0.046823614270467384,1.0,1.0
306,0.04722846602544642,0.04666853674865509,1.0,1.0
307,0.047080271860384826,0.04651301530057626,1.0,1.0
308,0.04693181673268222,0.04635710078642552,1.0,1.0
309,0.0467831495901815,0.0462008461668746,1.0,1.0
310,0.046634320847696864,0.046044306452043784,1.0,1.0
311,0.04648538230465487,0.045887538706162904,1.0,1.0
312,0.04633638706462672,0.04573060197891847,1.0,1.0
313,0.04618738945699337,0.0455735571287372,1.0,1.0
314,0.04603844496045287,0.045416466630368836,1.0,1.0
315,0.045889610127283174,0.045259394457245285,1.0,1.0
316,0.045740942507072446,0.04510240601158343,1.0,1.0
317,0.0455925005689298,0.04494556800193098,1.0,1.0
318,0.045444343621536126,0.04478894823105592,1.0,1.0
319,0.045296531730066994,0.04463261536785052,1.0,1.0
320,0.04514912562850437,0.04447663878982223,1.0,1.0
321,0.04500218662573927,0.044321088486326154,1.0,1.0
322,0.0448557765042553,0.044166034936397945,1.0,1.0
323,0.04470995741067239,0.04401154891368037,1.0,1.0
324,0.04456479173737916,0.04385770126516669,1.0,1.0
325,0.0444203419942884,0.043704562733443794,1.0,1.0
326,0.044276670669772575,0.043552203819553215,1.0,1.0
327,0.04413384008041591,0.04340069461851524,1.0,1.0
328,0.04399191220976395,0.04325010458909629,1.0,1.0
329,0.04385094853650304,0.04310050229977305,1.0,1.0
330,0.043711009852442785,0.04295195521494524,1.0,1.0
331,0.04357215607084979,0.04280452952333429,1.0,1.0
332,0.043434446026223636,0.04265828995166086,1.0,1.0
333,0.04329793726714567,0.04251329952908269,1.0,1.0
334,0.04316268584404483,0.042369619336050275,1.0,1.0
335,0.043028746093685434,0.04222730829071375,1.0,1.0
336,0.042896170422346065,0.04208642297408116,1.0,1.0
337,0.04276500909000669,0.04194701744789976,1.0,1.0
338,0.04263530999826022,0.041809143041703196,1.0,1.0
339,0.04250711848464423,0.041672848143173256,1.0,1.0
340,0.042380477125943734,0.04153817803700445,1.0,1.0
341,0.04225542555288181,0.041405174788682365,1.0,1.0
342,0.04213200027870369,0.04127387713134017,1.0,1.0
343,0.042010234544139755,0.0411443203382087,1.0,1.0
344,0.04189015818090925,0.041016536112004925,1.0,1.0
345,0.041771797495475306,0.04089055252548967,1.0,1.0
346,0.0416551751743865,0.040766394002679396,1.0,1.0
347,0.04154031021234443,0.04064408130364834,1.0,1.0
348,0.04142721786379994,0.04052363150403708,1.0,1.0
349,0.04131590961836388,0.04040505799945021,1.0,1.0
350,0.04120639319977658,0.04028837055745936,1.0,1.0
351,0.04109867258772287,0.04017357539872017,1.0,1.0
352,0.04099274806154548,0.04006067527471558,1.0,1.0
353,0.04088861626455379,0.03994966954131567,1.0,1.0
354,0.04078627028722579,0.03984055425526558,1.0,1.0
355,0.040685699767264556,0.03973332230347939,1.0,1.0
356,0.04058689100435557,0.039627963540025915,1.0,1.0
357,0.04048982708744529,0.039524464905759456,1.0,1.0
358,0.04039448803237483,0.03942281053893004,1.0,1.0
359,0.04030085092763179,0.03932298190082022,1.0,1.0
360,0.040208890086126124,0.03922495791655457,1.0,1.0
361,0.0401185772011262,0.039128715106773015,1.0,1.0
362,0.040029881504819925,0.03903422769841235,1.0,1.0
363,0.03994276992820922,0.038941467731490834,1.0,1.0
364,0.03985720726134746,0.03885040517862004,1.0,1.0
365,0.03977315631322642,0.0387610080669089,1.0,1.0
366,0.03969057807106621,0.03867324258149222,1.0,1.0
367,0.0396094318590017,0.03858707315255882,1.0,1.0
368,0.03952967549647688,0.03850246254749528,1.0,1.0
369,0.03945126545676658,0.03841937197728987,1.0,1.0
370,0.039374157026283337,0.038337761203679425,1.0,1.0
371,0.0392983044654173,0.03825758863720552,1.0,1.0
372,0.03922366117165724,0.03817881143852608,1.0,1.0
373,0.039150179845664275,0.03810138563878179,1.0,1.0
374,0.03907781266084272,0.038025266274316745,1.0,1.0
375,0.03900651143674895,0.03795040752069795,1.0,1.0
376,0.03893622781647857,0.03787676282703133,1.0,1.0
377,0.038866913447830734,0.03780428506679838,1.0,1.0
378,0.038798520167701675,0.03773292671093588,1.0,1.0
379,0.03873100018884347,0.03766264001049224,1.0,1.0
380,0.0386643062877725,0.037593377179226256,1.0,1.0
381,0.038598391992271275,0.03752509058303627,1.0,1.0
382,0.038533211766609274,0.03745773294345426,1.0,1.0
383,0.03846872119237095,0.037391257546013974,1.0,1.0
384,0.03840487714256702,0.03732561843940049,1.0,1.0
385,0.0383416379466228,0.03726077062561652,1.0,1.0
386,0.03827896354376479,0.03719667024992381,1.0,1.0
387,0.03821681562242546,0.03713327478773205,1.0,1.0
388,0.038155157743408934,0.037070543214533146,1.0,1.0
389,0.038093955444856484,0.037008436152870326,1.0,1.0
390,0.038033176327341954,0.03694691600254893,1.0,1.0
391,0.03797279011788739,0.03688594705595182,1.0,1.0
392,0.03791276871212786,0.036825495589186165,1.0,1.0
393,0.03785308619440988,0.036765529923134053,1.0,1.0
394,0.03779371883612863,0.03670602046112276,1.0,1.0
395,0.037734645073166574,0.03664693971015569,1.0,1.0
396,0.03767584546379763,0.03658826228160173,1.0,1.0
397,0.037617302628912906,0.03652996486574764,1.0,1.0
398,0.03755900117678272,0.036472026185541497,1.0,1.0
399,0.03750092761494151,0.03641442693860459,1.0,1.0
