Index,Noisy,Pure
180,0.7445222853747951,0.6693403948027626
181,0.7441917091393209,0.7059057052501516
182,0.7586468426947639,0.6882907674845601
183,0.7522969241344114,0.6838125899639097
184,0.7285600003399761,0.6627214413974304
185,0.7437404145913016,0.645313740779735
186,0.8674479803158465,0.6483852574578383
187,0.7079273660595617,0.6441986791510295
188,0.759692691594454,0.6458953592428708
189,0.7275121584813355,0.6930764703731775
190,0.7606451041142183,0.6432907899112296
191,0.7256288068030278,0.6700974016706349
192,0.7390651518682116,0.6336787234295214
193,0.7189192721152862,0.6380212414967792
194,0.7789745387550089,0.6292741294068747
195,0.7371176546821155,0.6182054519940671
196,0.7683950891232723,0.6153235850380915
197,0.7166576830511419,0.6411444299596669
198,0.8345272670443925,0.633715979112031
199,0.7145117485343967,0.6321795144847772
200,0.7416032316112272,0.6152873297360523
201,0.7266766710381315,0.69004639092593
202,0.706988122836417,0.6230835131889279
203,0.7042954346544578,0.6215367700767898
204,0.7600296923298375,0.5871050275437427
205,0.7218122187205056,0.5623823598352905
206,0.7323166119022387,0.552435767642667
207,0.7113517691683319,0.5857782277573179
208,0.7092866880847655,0.5456782225008683
209,0.7051044287630664,0.5803558923566188
210,0.7416472908288212,0.5456782225008681
211,0.7059684006099017,0.5649050277611146
212,0.7585760550093674,0.5456782225008686
213,0.704198556605199,0.5701127058756471
214,0.7505068386004067,0.5456782225008681
215,0.7056426660887347,0.5602719308367013
216,0.7408735358935714,0.5523373781721104
217,0.7211505271386052,0.5563321517957086
218,0.7393163425833552,0.5456249310219689
219,0.708638771437227,0.5624358917896999
220,0.7059005902508153,0.5534208352002645
221,0.7126599738860285,0.5556000035140622
222,0.7149329626759335,0.5472641087295761
223,0.7225301603396643,0.5264079022027958
224,0.7798316623078193,0.5273988476963365
225,0.693807376375641,0.563379974619737
226,0.7609225343446755,0.5256950918974108
227,0.6988091396481031,0.5303166147071413
228,0.7458638314359143,0.5255634713227412
229,0.7107795263594745,0.5108492546448549
230,0.7410407174615817,0.5118320244758069
231,0.689618884480357,0.5437273064967805
232,0.7398845218464476,0.5113673190352857
233,0.7252293106229766,0.5097748152701186
234,0.7060382870538948,0.5075631501551153
235,0.7057388632124416,0.5200650326454155
236,0.7387467971749078,0.5089431795866719
237,0.7037723715985932,0.5122571415072666
238,0.8210576360691498,0.516738924750131
239,0.7065039240855483,0.4999616770589599
240,0.748580941235294,0.5037204442283085
241,0.7186212993009594,0.5985425823221778
242,0.7762996540659302,0.49725558621410765
243,0.6890022670726085,0.5112555552758036
244,0.7069088224601361,0.501389581619709
245,0.7006033571516821,0.5132804882150066
246,0.7570119457236661,0.49480827952468476
247,0.7091012141060985,0.503844835873184
248,0.6956845074650958,0.5182551857088248
249,0.701105858841958,0.49735541285901247
250,0.699648061135466,0.516133533517933
251,0.7160320847782132,0.5324826538410814
252,0.7016930150739299,0.494208766339182
253,0.7265961012046941,0.5335993410931127
254,0.6822626828579614,0.5036794288714249
255,0.711959937402484,0.5089692938113688
256,0.6987490425119568,0.49467385163572614
257,0.7125484641019076,0.5197996846537702
258,0.7093526134121365,0.5081860040372469
259,0.6894637418557867,0.5221783648197056
260,0.6969683308682241,0.4930333450132553
261,0.6992757173043177,0.4856343321258748
262,0.6865818447659969,0.4888484615248025
263,0.7088432284946168,0.5114997372347159
264,0.6880181343925815,0.487471992220055
265,0.7075046681471938,0.5108170549152498
266,0.6968752237511109,0.49004004339296503
267,0.7225727564726714,0.4820287119117427
268,0.6943927132530283,0.4901003194105501
269,0.7051663667626098,0.48288573283602343
270,0.6894620126495584,0.48172504877828154
271,0.7195178960454633,0.49290706824613284
272,0.6910313107805622,0.4877470522030118
273,0.6864445672138443,0.5185798420585499
274,0.6901621237770078,0.49100704773316184
275,0.6937342745607199,0.5222841984724598
276,0.6974678071092061,0.48484649635914656
277,0.6935270029009077,0.5042581602161138
278,0.688450364102969,0.4909001088148439
279,0.6884244884468459,0.5004057915508378
280,0.6903335953680112,0.488861957299157
281,0.6870282629717888,0.5007652908465697
282,0.6847116551360239,0.48734243933928434
283,0.703087708232504,0.48147777801873864
284,0.6821040739890581,0.48070243842608534
285,0.6882215674748194,0.5118407655555123
286,0.6844252541420338,0.4807024384260842
287,0.6823704424980156,0.48311042257591036
288,0.6943317150366888,0.4807024384260839
289,0.698089130325785,0.5152867073515361
290,0.6846106567287694,0.4807024384260839
291,0.6902403410798804,0.4990864482704114
292,0.6861703945528249,0.4828519052416882
293,0.7023697890160374,0.4718388235838008
294,0.6908917704155912,0.47091170643824865
295,0.7030053786036122,0.48636047630501694
296,0.6894976327322189,0.4952339731094828
297,0.6870979141144348,0.5006641767120413
298,0.6888740510357841,0.4751826241212713
299,0.6736815679490232,0.47714270580832924
300,0.6785264385502161,0.47392445974468356
301,0.6994381900182004,0.4865788823632347
302,0.6798137986098289,0.4648299806346043
303,0.683502057989355,0.47808553928833514
304,0.6842753057993655,0.4648429098889486
305,0.6891037861894873,0.5135890053782202
306,0.6769572376380841,0.45990805867584783
307,0.6804770374247537,0.48321067210785185
308,0.6757069584931252,0.4592684688070739
309,0.6852967893355141,0.4831246910584743
310,0.6817471713631897,0.46857104935073884
311,0.6723379866238982,0.4732237387721989
312,0.6823234387918068,0.45758378187912446
313,0.6943571597220176,0.4519123627310374
314,0.6855204417914652,0.4525822864666096
315,0.6690528280502809,0.5245007689958129
316,0.6831446387756501,0.4696631795405824
317,0.6829782995598694,0.4617779549948446
318,0.6737265236819425,0.45847401977575897
319,0.6703586537386964,0.4644875548204987
320,0.6688068748278707,0.45717921625040053
321,0.6862918142570011,0.5182347551251166
322,0.6702773056303245,0.4706769753685484
323,0.6743552361523423,0.45817791833494276
324,0.6716445140989377,0.4711033782996789
325,0.6758462764626404,0.5019001837344018
326,0.6695153090902684,0.4493336189427888
327,0.6668627719692967,0.4832296589713225
328,0.6671033019550073,0.4529099928491251
329,0.6762645066325875,0.471150865212076
330,0.6637049759989182,0.45563288362648935
331,0.677394954903253,0.4560511621041701
332,0.6730809827182278,0.4487861546139026
333,0.6841654053319773,0.5073578349767409
334,0.6770440914277616,0.4546802259153748
335,0.6664336534265605,0.4547840852844294
336,0.6686096467383015,0.46197809637366466
337,0.654344052210706,0.45801810902958107
338,0.6576785133359069,0.46068158032719597
339,0.6745983213648158,0.5034812040364738
340,0.6551110195241859,0.46272826859241595
341,0.6501308442990548,0.4616326191260025
342,0.6565582555663045,0.44718563939702294
343,0.6535087361241507,0.4630155395383657
344,0.6657100386188318,0.45253566918590277
345,0.65375947691695,0.47535086844931446
346,0.6527405599748402,0.44606489967609336
347,0.6513015711654564,0.46669708471223087
348,0.6540945759184185,0.4601813045516427
349,0.6723240497636412,0.4578520111102179
350,0.6593703865109201,0.4500066579977692
351,0.6798450768011997,0.45098335953885105
352,0.661261982546721,0.44657504821671007
353,0.6636101895023075,0.4611399298116147
354,0.6567458256331571,0.45447095367206797
355,0.667429704031962,0.464162278357163
356,0.6546147835121069,0.4510679882177577
357,0.6750386385721509,0.4540130560975276
358,0.6584760210985957,0.4475034735546288
359,0.6824693121609244,0.47715799760351235
360,0.650947396319787,0.44606489967609203
361,0.6573071815340655,0.44729933626461393
362,0.6548921329285508,0.4444334739820927
363,0.640823079742271,0.4440756352326356
364,0.6459279002893319,0.4440756352326354
365,0.6340198143597393,0.44507603322827727
366,0.6241183365301762,0.44407563523263477
367,0.6554698493389245,0.4687943093286282
368,0.6387055548368695,0.4659472091303616
369,0.6392352919124799,0.48952017982728313
370,0.6248459604661004,0.45010144018148573
371,0.6143131216560392,0.4887810318111893
372,0.6097232716740767,0.4482836600900394
373,0.6345174837571506,0.46895610012216177
374,0.6156922546690502,0.44673174588179204
375,0.6181348069359617,0.47038650713203833
376,0.6195229893845688,0.4456221354077932
377,0.6206425975297231,0.4583566595611588
378,0.6142930845875055,0.4438681723699717
379,0.6254006293074749,0.4503051820782824
380,0.6191146187675161,0.4464569366668523
381,0.6310302025293331,0.46986811157000313
382,0.6018069104605217,0.45810039041318706
383,0.6358944479184708,0.4755400409144614
384,0.614152219899634,0.45084897656084016
385,0.6177352085315903,0.48670681407586125
386,0.6235181160059319,0.4578410141368921
387,0.6269972620653865,0.46280890059974644
388,0.6309597501614879,0.44396082316887553
389,0.6127274231224972,0.47631026015878053
390,0.6148729648564517,0.4451717663639789
391,0.6118840332544087,0.46627197290325356
392,0.6222972169933877,0.4477825736791642
393,0.6261780365708131,0.478406340031662
394,0.6210778482607956,0.44168173412801376
395,0.6179376393764505,0.47361566841383423
396,0.6155189357364029,0.45939510777645176
397,0.6312637953109371,0.4596094406448059
398,0.6087701179953278,0.4625299032255577
399,0.6375399314985549,0.44238108277315924
