,0
0,0.693148641650851
1,0.6931473271162646
2,0.6931455645835486
3,0.6931394573409208
4,0.6931208761076034
5,0.6930782443888452
6,0.6929972551885456
7,0.6928585855272454
8,0.6926365736145194
9,0.6922985420997064
10,0.69180403512707
11,0.6911040873585406
12,0.6901406948532037
13,0.688846692645162
14,0.6871463304963822
15,0.6849569669745881
16,0.6821922851854848
17,0.6787650172704442
18,0.6745685339034516
19,0.6694341621753089
20,0.6631715691969058
21,0.6555819587931968
22,0.6464448229819914
23,0.6355146185745423
24,0.6225215710778028
25,0.6074694888126185
26,0.5907493740463208
27,0.5743392059538518
28,0.5561557700562759
29,0.5356417954101572
30,0.5136697546656264
31,0.4917429451918301
32,0.4709527617155016
33,0.4510096525037542
34,0.4314161046601126
35,0.41370409227541166
36,0.3992831703288807
37,0.3873432189245961
38,0.37725407601899696
39,0.36926644914859635
40,0.3633032999103786
41,0.358892610870349
42,0.35538335321905734
43,0.3523324944564098
44,0.3497145397045629
45,0.3475920231009825
46,0.3462867844274403
47,0.34527589302211864
48,0.34437012156094554
49,0.3435493205316931
50,0.34279569303322305
51,0.3420939307177629
52,0.34143114361545174
53,0.34079666807419656
54,0.34018181973182765
55,0.33957963700263055
56,0.33898464190107974
57,0.33839263137841763
58,0.3378005034651839
59,0.337206117194634
60,0.33660818219832445
61,0.3360061718883252
62,0.3354002524188499
63,0.3347912175614603
64,0.33418041689827577
65,0.33356966134251664
66,0.33296108649535183
67,0.3323569522223522
68,0.33175935892355957
69,0.3311698717014007
70,0.3305890683076588
71,0.3300160688337818
72,0.32944816050858017
73,0.3288806805071871
74,0.32830732576263394
75,0.3277209775824005
76,0.3271149455587095
77,0.32648430648357596
78,0.32582687076223593
79,0.32514338011832195
80,0.32443683545361623
81,0.32371121965480737
82,0.3229701043444879
83,0.32221560244144337
84,0.32144791009928453
85,0.3206654259877963
86,0.31986526762283013
87,0.31904395809845026
88,0.31819809617785755
89,0.3173248924648275
90,0.3164225142596311
91,0.3154902166199128
92,0.3145282510077203
93,0.31353755023764757
94,0.31251920851356213
95,0.3114738260412808
96,0.31040087295606505
97,0.30929831609829095
98,0.3081627649562967
99,0.3069902348498049
