,0
0,0.6931388246906006
1,0.6930820201540558
2,0.6929613314930526
3,0.6927477622782432
4,0.6924079630411295
5,0.6919027713713688
6,0.6911868530188372
7,0.6902087166065752
8,0.6889112043615984
9,0.6872326969300009
10,0.6851093226060183
11,0.6824777363223552
12,0.6792703038199274
13,0.6753785521544579
14,0.6706550598472169
15,0.6649515329139932
16,0.6581088190715496
17,0.649950173532695
18,0.6402802105817166
19,0.6288859818399144
20,0.6156010204926858
21,0.600647721829842
22,0.5856704012048856
23,0.5701887026160819
24,0.552623278322619
25,0.533287687048912
26,0.5130420247327235
27,0.49311263770018876
28,0.4739259311380766
29,0.4551076177744294
30,0.4367307498132694
31,0.41987423888623815
32,0.4057729095542518
33,0.3935574109609007
34,0.383036860118909
35,0.3746112316876613
36,0.36820898001158225
37,0.3633438744817362
38,0.3594166465587973
39,0.3560970209429737
40,0.3528720370292268
41,0.3501145866040283
42,0.3481885283808801
43,0.3469887844257078
44,0.345989960233754
45,0.34508384831008426
46,0.3442593621027124
47,0.34350496814363857
48,0.3428092989876679
49,0.34216161351853974
50,0.3415520971687442
51,0.3409720235436332
52,0.3404138107159097
53,0.33987100600939585
54,0.33933822788583784
55,0.33881108642691743
56,0.3382860970293683
57,0.337760596212065
58,0.3372326640157832
59,0.33670105412872614
60,0.33616513023433364
61,0.33562480480358425
62,0.3350804743872692
63,0.3345329433164769
64,0.3339833257664449
65,0.33343291495341537
66,0.3328830089443338
67,0.33233468693234564
68,0.3317885400739066
69,0.33124437890934466
70,0.33070096458874126
71,0.33015583821225397
72,0.32960533884116877
73,0.3290448873015974
74,0.32846955356966184
75,0.3278748229978587
76,0.3272573665555046
77,0.32661556471129755
78,0.3259495857649191
79,0.3252609737626317
80,0.32455188705603105
81,0.32382424959480993
82,0.3230790779093259
83,0.3223161454135054
84,0.3215340090072474
85,0.3207303159651939
86,0.319902261012661
87,0.31904706698715635
88,0.3181623927199839
89,0.31724660551037176
90,0.31629888070228535
91,0.31531910744273317
92,0.3143075969765731
93,0.31326462186043125
94,0.31218987224593847
95,0.3110819925110354
96,0.30993841697632907
97,0.3087556821362907
98,0.30753019655782965
99,0.3062591533426785
