,0
0,0.6931048613169262
1,0.69206270800437
2,0.6894127515590146
3,0.684049808798775
4,0.6750058670946263
5,0.6605411582511337
6,0.6383811947689592
7,0.606284229929354
8,0.5716353911207309
9,0.5280827548601096
10,0.48086855255991595
11,0.4400762049391382
12,0.4016333920557513
13,0.37681447178193717
14,0.36076848340347234
15,0.3513709283086863
16,0.34624511675228836
17,0.34347934158952187
18,0.3417095611976802
19,0.340210611436205
20,0.3386524521770473
21,0.336883165802405
22,0.33482124550939973
23,0.3324122494647337
24,0.3296127555077372
25,0.326384467396751
26,0.3226920027084402
27,0.31850255778285325
28,0.31378877573913083
29,0.3085438314843237
30,0.30285514129803026
31,0.2972892563456752
32,0.2945106964975096
33,0.29593602185034107
34,0.28770402094028547
35,0.2802079565625779
36,0.27634934614517914
37,0.27280270880460195
38,0.268358646205294
39,0.2626830940776344
40,0.25566423962942414
41,0.24735389297724517
42,0.23850797631243048
43,0.2331297668687159
44,0.2251401735754354
45,0.21435501170763582
46,0.20682570232308056
47,0.19830433648891777
48,0.18796306101450355
49,0.1760679624824228
50,0.16545277645848283
51,0.15539629635569085
52,0.14301392632468296
53,0.13318842284850743
54,0.12198593394839527
55,0.10959162659393468
56,0.09827184879379136
57,0.08879169195011576
58,0.07854450468269097
59,0.0706672404353203
60,0.06226465645822093
61,0.05369104378818955
62,0.045376594361036256
63,0.03902103924863824
64,0.033349484013627306
65,0.02849694758208543
66,0.024807802201398818
67,0.021351963661859347
68,0.018181019456299796
69,0.015346967733143061
70,0.012906240496209951
71,0.011393304661745741
72,0.009572962693320052
73,0.008320361209993988
74,0.007321605526208744
75,0.0064460627746029285
76,0.005673944590862778
77,0.0049974657948374055
78,0.00441298035321152
79,0.003930397681784371
80,0.003582018254244316
81,0.003248002977066717
82,0.002915312751219408
83,0.002670891332897577
84,0.0024682718665234526
85,0.002288428620533768
86,0.002125804644270962
87,0.0019781975469343686
88,0.0018444642927919442
89,0.0017242137447580003
90,0.0016182227744408718
91,0.0015289275460701897
92,0.0014572642278689579
93,0.0013920257945321554
94,0.0013225860758664173
95,0.0012596475334157404
96,0.0012076072544742959
97,0.0011628172099149205
98,0.0011222007974166209
99,0.0010842840396225375
