,0
0,0.6931478567902819
1,0.6931473042463238
2,0.6931471790519883
3,0.6931471999160175
4,0.6931472388243931
5,0.6931472547983475
6,0.6931472458814675
7,0.693147223993014
8,0.6931472009904445
9,0.6931471833717278
10,0.6931471725479986
11,0.6931471671003863
12,0.6931471647074371
13,0.6931471629246103
14,0.6931471589784145
15,0.6931471489811375
16,0.6931471265049594
17,0.6931470794126064
18,0.6931469824527697
19,0.6931467820012329
20,0.6931463707529407
21,0.6931455600227042
22,0.6931440753951403
23,0.6931415778353966
24,0.6931376488919315
25,0.693131749511499
26,0.6931231914016003
27,0.6931111161052756
28,0.6930944742017501
29,0.6930720030416034
30,0.6930422031851939
31,0.6930033139360029
32,0.6929532883330926
33,0.6928897679411452
34,0.6928100577792882
35,0.692711101755723
36,0.6925894590182444
37,0.6924412816880178
38,0.6922622945142087
39,0.6920477770702018
40,0.6917925492087036
41,0.6914909606039256
42,0.6911368853352351
43,0.6907237226087968
44,0.6902444048713552
45,0.6896914147400807
46,0.6890568123435967
47,0.6883322748133597
48,0.6875091497076489
49,0.6865785239028219
50,0.6855313084504104
51,0.6843583367326507
52,0.6830504642527815
53,0.6815986333953948
54,0.6799937999724562
55,0.6782264702623472
56,0.6762854621992576
57,0.6741561843315644
58,0.6718206644914031
59,0.6692600214635622
60,0.666455938792645
61,0.6633903359267757
62,0.6600448050901498
63,0.6564003408357821
64,0.6524372675470212
65,0.6481352603578651
66,0.6434734157927237
67,0.6384303590105201
68,0.6299249982950242
69,0.6196342735743733
70,0.6047958487627315
71,0.5771008128538814
72,0.5206172812116229
73,0.45535316974335116
74,0.3665183271119439
75,0.2912849138940797
76,0.271658277373915
77,0.2578420844437822
78,0.25473870900957585
79,0.253736458766732
80,0.2527446213343114
81,0.25156451497231297
82,0.2501569870057702
83,0.24849621767431646
84,0.24655871239100866
85,0.24432264167351922
86,0.2417679860829332
87,0.23887675824541307
88,0.2356332466559116
89,0.23202427827248984
90,0.22803950051312444
91,0.2236716823901924
92,0.21891703265752177
93,0.21377553027420174
94,0.20825125926012256
95,0.20235273623098052
96,0.1960932147463608
97,0.1894909463823258
98,0.1825693745624542
99,0.1753572341675512
