,0
0,0.6931471805794257
1,0.6931471805598362
2,0.6931471804826702
3,0.6931471765775825
4,0.6931471584170356
5,0.6931471039070343
6,0.6931469774832373
7,0.6931467259662755
8,0.6931456096398284
9,0.6931317331024203
10,0.6930895014217613
11,0.6930056295731768
12,0.6928600667096069
13,0.6927396637959896
14,0.6925688700343884
15,0.6923056139040217
16,0.6919224022902248
17,0.6913856150826659
18,0.6906559080634483
19,0.6896878040478543
20,0.6884293628046056
21,0.6868223714980027
22,0.6848032838992621
23,0.6823050473285879
24,0.6792596395766556
25,0.6755992556936641
26,0.67124732277544
27,0.6660923439306226
28,0.6599908744860917
29,0.6527979514124224
30,0.6443664494852047
31,0.6347769751710514
32,0.6240964223650542
33,0.6138224802629959
34,0.6025144504702641
35,0.5902137450282463
36,0.5776150294492737
37,0.5656727259846567
38,0.5549122670330587
39,0.5447637137180826
40,0.5354420387111727
41,0.5280211035419715
42,0.5222037650926463
43,0.5174082645195686
44,0.5136330584370669
45,0.5107842565629394
46,0.5086309916005236
47,0.5068822838773098
48,0.505451992586123
49,0.5043399540649081
50,0.5034811127790799
51,0.5029201199646038
52,0.5024382500151916
53,0.5020186102223163
54,0.501646522309745
55,0.5013097067793296
56,0.5009981684170758
57,0.5007039321139658
58,0.5004207302389478
59,0.500143699961818
60,0.49986911833358655
61,0.4995941842276301
62,0.4993168463506529
63,0.4990356722005877
64,0.4987497515797732
65,0.4984586284130546
66,0.4981622551648412
67,0.49786096449171136
68,0.4975554525108166
69,0.49724676689793895
70,0.49693629068763934
71,0.4966257089811762
72,0.4963169409767204
73,0.4960120148643567
74,0.49571286085844185
75,0.4954210032150375
76,0.4951371535214724
77,0.4948607531728721
78,0.49458958333949704
79,0.4943196343107037
80,0.49404544738036327
81,0.49376103732538396
82,0.4934612449503022
83,0.49314306178902145
84,0.49280634058859585
85,0.4924535269374983
86,0.4920885260787464
87,0.49171523008675905
88,0.49133630739146816
89,0.4909526131073437
90,0.4905632392244245
91,0.49016599664565896
92,0.4897580670879736
93,0.48933662493791164
94,0.4888993229651376
95,0.4884446073415638
96,0.4879718609110909
97,0.48748137646096495
98,0.4869741504966628
99,0.4864514838393931
