,0
0,0.6931471899343173
1,0.6931472023027844
2,0.693147179512567
3,0.6931471658088649
4,0.693147134601981
5,0.6931470291047604
6,0.6931467509490186
7,0.6931461796401674
8,0.6931451595519106
9,0.6931434761731501
10,0.6931408482511736
11,0.6931369191468731
12,0.6931312460704475
13,0.6931232879338889
14,0.6931123921380056
15,0.6930977804181198
16,0.6930785338155604
17,0.6930535768323931
18,0.6930216608345577
19,0.6929813467839311
20,0.6929309873996244
21,0.6928687088720649
22,0.6927923922800525
23,0.6926996548912632
24,0.6925878315610815
25,0.6924539564837285
26,0.6922947455940286
27,0.6921065799685451
28,0.6918854906319082
29,0.6916271452387397
30,0.6913268371743568
31,0.6909794776990813
32,0.6905795918517772
33,0.6901213189279126
34,0.6895984184540835
35,0.6890042826893794
36,0.688331956781522
37,0.6875741677628251
38,0.6867233635190118
39,0.6857717625406391
40,0.6847114142805033
41,0.6835342673197791
42,0.6822322358413548
43,0.6807972380132772
44,0.6792211389751572
45,0.6774954460293763
46,0.6756105117205228
47,0.67355425997183
48,0.671311583840057
49,0.6688657061938974
50,0.6661999190185365
51,0.6632978891394953
52,0.6601432261348852
53,0.6567191423111991
54,0.6530083153765373
55,0.648992869842066
56,0.6446544194186349
57,0.6393942220288369
58,0.6316594554391177
59,0.6176744101474768
60,0.6028443620942067
61,0.5637166717868203
62,0.499479822885464
63,0.42304920800677165
64,0.33483118838413584
65,0.28778465349593374
66,0.2718708132597379
67,0.2640895379614722
68,0.2627070569875453
69,0.2619532049971005
70,0.2611021286304766
71,0.2600599643949396
72,0.25879540681571517
73,0.25728423486948526
74,0.2555041309011491
75,0.25343429058731515
76,0.25105550814622524
77,0.24835032304777535
78,0.24530318943036886
79,0.24190066671737562
80,0.23813163359009948
81,0.2339875272156263
82,0.22946260840270682
83,0.2245542514328136
84,0.21926325469844643
85,0.21359416500756553
86,0.20755560457838726
87,0.20116058553501887
88,0.19442679240198593
89,0.18737680906807339
90,0.18003826342739696
91,0.17244386096470868
92,0.16463127852587658
93,0.1566428919725381
94,0.1485253168241917
95,0.14032874959390784
96,0.13210610925637545
97,0.12391199265569658
98,0.1158014736837438
99,0.10782879233368999
