,0
0,0.6931444523695989
1,0.6931215301177445
2,0.6930643414279041
3,0.6929509323784402
4,0.6927551174513346
5,0.6924449014166599
6,0.691981736826815
7,0.6913198944018606
8,0.690405975530477
9,0.6891786677657248
10,0.6875689011485325
11,0.6855006397660182
12,0.6828926405643062
13,0.6796614824565299
14,0.675724406704369
15,0.6709863798075184
16,0.6652934730935001
17,0.6584607008521874
18,0.6503043973469994
19,0.6406289936314117
20,0.6293029945422017
21,0.616451980414172
22,0.6031761879109947
23,0.5881432856739651
24,0.5711760414028962
25,0.5526071218562043
26,0.5329662534199545
27,0.5129176371508641
28,0.4930031402385277
29,0.47308868197584064
30,0.45304298610639876
31,0.43466071682393204
32,0.4183213928820835
33,0.4038712839130663
34,0.3911748318933645
35,0.3809244153707049
36,0.3730943127176355
37,0.3669256593469183
38,0.36203723399526067
39,0.35800401889296113
40,0.35436016345334564
41,0.35138394247998034
42,0.3490418776891041
43,0.34769255812325495
44,0.3465360107776234
45,0.3454964346928407
46,0.34456315676017746
47,0.34372271543786725
48,0.34296041345894496
49,0.3422615690389846
50,0.3416123886098875
51,0.3410004868987442
52,0.3404151299090961
53,0.3398472871336504
54,0.3392895685634569
55,0.3387361033482641
56,0.3381823982727845
57,0.33762519893402776
58,0.337062365221005
59,0.33649276465263056
60,0.3359161811256052
61,0.3353332314845415
62,0.3347452771213324
63,0.33415431204942003
64,0.3335628028562386
65,0.332973451230621
66,0.332388850166494
67,0.3318110170780467
68,0.33124081981000314
69,0.33067737201744485
70,0.33011755809813054
71,0.3295559239569903
72,0.32898517347340467
73,0.32839736635165884
74,0.32778560688850383
75,0.32714567116753274
76,0.3264768865851917
77,0.32578182988449145
78,0.3250649526863592
79,0.32433073531898526
80,0.3235821052748424
81,0.32281961203455917
82,0.32204144850573213
83,0.321244098101882
84,0.3204232712079183
85,0.31957483707383
86,0.3186955627677188
87,0.3177835650474604
88,0.31683843410523066
89,0.31586100746308626
90,0.3148527880121388
91,0.3138150541043524
92,0.3127478375003226
93,0.3116491340850626
94,0.31051483980166594
95,0.309339739919802
96,0.30811928889352486
97,0.30685120097297114
98,0.30553573886570856
99,0.30417441679053664
