,0
0,0.6930657576394789
1,0.6928967707374718
2,0.6926788095283021
3,0.6922444737996117
4,0.6917051302518977
5,0.6909236158808767
6,0.6898397382543097
7,0.6883840448639169
8,0.6864972547232411
9,0.6841807477659215
10,0.6812502376067546
11,0.6776122698970708
12,0.6732226609998324
13,0.6679633650699185
14,0.6616919098611257
15,0.6542817514595554
16,0.6456501737712977
17,0.63573817299745
18,0.624351205082993
19,0.6115682067376896
20,0.5973148871274677
21,0.5816578229362311
22,0.564724090882445
23,0.5466420320647277
24,0.5274417459512175
25,0.508009887477095
26,0.4881418956649624
27,0.4686580382702529
28,0.4499849673598977
29,0.4322782904504969
30,0.4162125951033802
31,0.4022691346788046
32,0.3900110741595854
33,0.3805590985238099
34,0.3726510524803721
35,0.36609448065815875
36,0.3610530865615102
37,0.3570495535369688
38,0.353763026299021
39,0.35119486035147973
40,0.34897658897504163
41,0.34748649673116183
42,0.3462228803901066
43,0.34516220547938864
44,0.34426872189354646
45,0.34350337264453656
46,0.3428294136439781
47,0.3422152102947587
48,0.3416351100057844
49,0.3410692342698156
50,0.34050279272840567
51,0.3399252778748552
52,0.3393297213673561
53,0.33871208536586317
54,0.33807080575862636
55,0.33740647758661246
56,0.33672166024519834
57,0.3360207698521298
58,0.3353100101416141
59,0.3345972643626232
60,0.3338918237804323
61,0.33320376525810325
62,0.3325427332330566
63,0.33191589775580865
64,0.33132508750874573
65,0.33076370765177415
66,0.33021503578098527
67,0.3296542028999933
68,0.3290552016456787
69,0.3284008334126576
70,0.3276898868977643
71,0.3269364485234925
72,0.32616174288809807
73,0.3253840156138352
74,0.3246120533854247
75,0.32384421513251577
76,0.32307141368992076
77,0.32228143818217014
78,0.3214627441850895
79,0.3206069768252101
80,0.3197102315359784
81,0.31877328784630243
82,0.31780096236387273
83,0.3168005392784843
84,0.3157791667706704
85,0.31474042109498607
86,0.31368115300272936
87,0.3125908857649411
88,0.3114558548190624
89,0.310266548931103
90,0.3090232205810556
91,0.30773417384117197
92,0.30640816483945044
93,0.30504753812654095
94,0.30364694737709125
95,0.30219715543117376
96,0.3006903625170378
97,0.29912385950632364
98,0.2975003702191678
99,0.29582480418010804
