,0
0,0.6931473685765321
1,0.6931474234157444
2,0.6931472242278548
3,0.6931471807981048
4,0.6931471830855348
5,0.6931471871014996
6,0.693147192112793
7,0.6931471973281744
8,0.6931472019224317
9,0.6931472051382249
10,0.6931472064195671
11,0.6931472055225553
12,0.6931472025588138
13,0.693147197953807
14,0.6931471923332007
15,0.6931471863710352
16,0.6931471806362876
17,0.6931471754628723
18,0.6931471708514269
19,0.6931471663970149
20,0.6931471612266108
21,0.6931471539186103
22,0.6931471423531679
23,0.6931471233908018
24,0.6931470921667707
25,0.6931470405458734
26,0.6931469537167929
27,0.693146802578486
28,0.6931465268220676
29,0.6931460005235566
30,0.6931449799582126
31,0.6931430698850483
32,0.693139748012857
33,0.6931343845471304
34,0.6931261977417316
35,0.6931141929597462
36,0.6930971178298173
37,0.6930734265753437
38,0.6930412451985475
39,0.6929983350376506
40,0.6929420546404773
41,0.6928693204757203
42,0.6927765670964464
43,0.6926597073973089
44,0.692514093658102
45,0.6923344801545964
46,0.6921149882421241
47,0.6918490749770325
48,0.6915295065364103
49,0.6911483379292794
50,0.6906969007651598
51,0.6901658011604264
52,0.6895449302178953
53,0.6888234899001964
54,0.6879900374980532
55,0.6870325521721291
56,0.6859385269526699
57,0.684695088376211
58,0.6832891415477057
59,0.6817075248642267
60,0.6799371187189311
61,0.6779647409796248
62,0.6757764058086733
63,0.6733553165044512
64,0.6706793257334922
65,0.6677216488061827
66,0.6644547030745285
67,0.6608516147918913
68,0.656885490071269
69,0.6525287237102695
70,0.6477527615944312
71,0.6425281227989105
72,0.6299447695717071
73,0.610038469202808
74,0.5758731535078153
75,0.5277623224924309
76,0.4724491489385367
77,0.45811077893112456
78,0.4501549677611996
79,0.4417348741966338
80,0.43987310229251647
81,0.4585601107584246
82,0.47016606171094
83,0.46080327663239584
84,0.4511985330409133
85,0.4205493800220641
86,0.3828674275804778
87,0.365931667869215
88,0.3419863710083677
89,0.31807827823470874
90,0.2736208203138777
91,0.24334530026693757
92,0.23396644666308572
93,0.2179071855800316
94,0.20915569594382638
95,0.20087887054106737
96,0.1930976166237792
97,0.17884097935645496
98,0.1649503076783105
99,0.13767135366488106
